-9.99081423e-01 -6.40757807e-03 -4.23704232e-02  .025
7.71954350e-03 -9.99493492e-01 -3.08734213e-02 -0.005
-4.21511384e-02 -3.11721420e-02  9.98624844e-01  2.56818450e-08
0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00
