6.024146728515625000e+02 0.000000000000000000e+00 3.197218627929687500e+02
0.000000000000000000e+00 6.024146728515625000e+02 2.314887390136718750e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
